ANO_EJE,REGION,TIPO_GOBIERNO,TIPO_GOBIERNO_NOMBRE,SECTOR,SECTOR_NOMBRE,PLIEGO,PLIEGO_NOMBRE,SEC_EJEC,EJECUTORA,EJECUTORA_NOMBRE,ALMACEN,SEC_ALMACEN,NOMBRE_ALMACEN,TIPO_TRANSAC,NOMBRE_TIPO_TRANSACCION,NRO_MOVIMTO,NRO_ORDEN,PROVEEDOR,NOMBRE_PROVEEDOR,OBSERVACION,FECHA_MOVIMTO,MES_MOVIMTO,NOMBRE_MES,TIPO_USO,NRO_GUIA,NRO_FACTURA,ESTADO_KARDEX,FECHA_REG,DOCUM_CONFIRMA,FECHA_CONFIRMA,GLOSA,TIPO_BIEN,GRUPO_BIEN,NOMBRE_GRUPO,CLASE_BIEN,NOMBRE_CLASE,FAMILIA_BIEN,NOMBRE_FAMILIA,ITEM_BIEN,NOMBRE_ITEM,UNIDAD_MEDIDA,UNIDAD_MEDIDA_DESC,MARCA,NOMBRE_MARCA,CANT_ARTICULO,PRECIO_UNIT,VALOR_TOTAL
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,19,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,10-DEC-20,12,DICIEMBRE,C,277,PCS. 2678,CON CONFORMIDAD,10-DEC-20,PCS. 2678,10-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,17,MEDICAMENTOS ANTIINFECCIOSOS - ANTITUBERCULOSOS,8,RIFAMPICINA,1,RIFAMPICINA 300 mg TAB,112,UNIDAD,328,SIN MARCA,100.0,0.75,75.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,19,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,10-DEC-20,12,DICIEMBRE,C,277,PCS. 2678,CON CONFORMIDAD,10-DEC-20,PCS. 2678,10-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,24,MEDICAMENTOS ANTIINFECCIOSOS: ANTIVIRALES,29,TENOFOVIR,1,TENOFOVIR 300 mg TAB,112,UNIDAD,328,SIN MARCA,750.0,0.20730700000000002,155.48
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,25,DILUYENTES PARA VACUNAS,1,DILUYENTE PARA VACUNA ANTIAMARILICA (AMA) INY 10 DOSIS,112,UNIDAD,328,SIN MARCA,20.0,0.0005,0.01
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,25,DILUYENTES PARA VACUNAS,25,"DILUYENTE PARA VACUNA ANTIPAROTIDITIS, RUBEOLA Y SARAMPIÓN (SPR) INY 1 DOSIS",112,UNIDAD,328,SIN MARCA,50.0,0.0002,0.01
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,25,DILUYENTES PARA VACUNAS,7,DILUYENTE PARA VACUNA ANTITUBERCULOSA (BCG) INY 10 DOSIS,112,UNIDAD,328,SIN MARCA,50.0,0.0002,0.01
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,25,DILUYENTES PARA VACUNAS,28,DILUYENTE PARA VACUNA ANTIVARICELA 1350 UFP/0.5 mL INY 0.7 mL,112,UNIDAD,328,SIN MARCA,30.0,0.000333,0.01
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,25,DILUYENTES PARA VACUNAS,21,DILUYENTE PARA VACUNA CONTRA SARAMPION Y RUBEOLA (SR) INY 10 DOSIS,112,UNIDAD,328,SIN MARCA,10.0,0.001,0.01
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,35,JERINGAS DESCARTABLES,359,JERINGA DESCARTABLE 1 mL CON AGUJA 25 G X 1 in RETRÁCTIL,112,UNIDAD,328,SIN MARCA,690.0,0.69887,482.22
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,35,JERINGAS DESCARTABLES,361,JERINGA DESCARTABLE 1 mL CON AGUJA 27 G X 1/2 in RETRÁCTIL,112,UNIDAD,328,SIN MARCA,500.0,0.6924,346.2
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,35,JERINGAS DESCARTABLES,32,JERINGA DESCARTABLE 5 mL CON AGUJA 21 G X 1 1/2 in,112,UNIDAD,328,SIN MARCA,200.0,0.128,25.6
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,24,VACUNA ANTIAMARÍLICA,2,VACUNA ANTIAMARILICA 1000 DL/0.5 mL INY 10 DOSIS,112,UNIDAD,328,SIN MARCA,20.0,63.2655,1265.31
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,1,VACUNA ANTINEUMOCÓCICA,6,VACUNA ANTINEUMOCOCICA CONJUGADA 13-VALENTE INY 1 DOSIS,112,UNIDAD,328,SIN MARCA,50.0,56.3608,2818.04
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,14,"VACUNA MIXTA CONTRA RUBEOLA, PAROTIDITIS Y SARAMPIÓN",1,"VACUNA ANTIPAROTIDITIS, RUBEOLA Y SARAMPION 700 DCI/0.5 mL INY 1 DOSIS",112,UNIDAD,328,SIN MARCA,50.0,12.2422,612.11
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,15,VACUNA ANTIPOLIOMIELÍTICA.,5,VACUNA ANTIPOLIOMIELITICA 80 Lf/0.5 mL INY 1 DOSIS,112,UNIDAD,328,SIN MARCA,50.0,24.1374,1206.87
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,15,VACUNA ANTIPOLIOMIELÍTICA.,14,VACUNA ANTIPOLIOMIELITICA BIVALENTE TIPO 1 Y 3  SUSPENSION ORAL 20 DOSIS,112,UNIDAD,328,SIN MARCA,10.0,11.502,115.02
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,18,VACUNA CONTRA LA RABIA,5,VACUNA ANTIRRABICA HUMANA INACTIVADA (PREP. CULT. CEL. WISTAR PM/W 138) + DILUY. 2.5 UI INY 1 DOSIS,112,UNIDAD,328,SIN MARCA,40.0,53.99675,2159.87
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,13,VACUNA BCG,3,VACUNA ANTITUBERCULOSA (BCG) 3200000 U/0.1 mL INY 10 DOSIS,112,UNIDAD,328,SIN MARCA,50.0,9.8426,492.13
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,32,OTRAS VACUNAS,3,VACUNA ANTIVARICELA 1350 UFP/0.5 mL INY 0.7 mL    ,112,UNIDAD,328,SIN MARCA,30.0,68.172,2045.16
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,17,"VACUNA CONTRA DIFTERIA, TÉTANOS Y TOS FERINA.",2,"VACUNA CONTRA DIFTERIA, TETANOS Y TOS FERINA (DPT, TRIPLE)  INY 10 DOSIS",112,UNIDAD,328,SIN MARCA,5.0,8.076,40.38
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,17,"VACUNA CONTRA DIFTERIA, TÉTANOS Y TOS FERINA.",7,"VACUNA CONTRA DIFTERIA,TETANOS Y TOS FERINA ACELULAR ADSORBIDA (DPTa) 2.5 Lf+5 Lf+8 µg INY 1 DOSIS ",112,UNIDAD,328,SIN MARCA,10.0,51.352,513.52
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,22,VACUNA CONTRA EL ROTAVIRUS,1,VACUNA CONTRA EL ROTAVIRUS PLV (SUSPENSION ORAL) 1 DOSIS,112,UNIDAD,328,SIN MARCA,50.0,26.656,1332.8
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,8,VACUNA CONTRA EL SARAMPIÓN Y RUBEOLA,1,VACUNA CONTRA EL SARAMPION Y LA RUBEOLA (SR)  INY 10 DOSIS,112,UNIDAD,328,SIN MARCA,10.0,26.773000000000003,267.73
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,16,VACUNA CONTRA LA DIFTERIA Y TÉTANOS.,4,VACUNA CONTRA LA DIFTERIA Y TETANOS (DT ADULTO)  INY 10 DOSIS,112,UNIDAD,328,SIN MARCA,50.0,4.6836,234.18
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,7,VACUNA CONTRA HEPATITIS A Y B,1,VACUNA CONTRA LA HEPATITIS B 10 µg/0.5 mL INY 1 DOSIS,112,UNIDAD,328,SIN MARCA,450.0,1.475067,663.78
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,7,VACUNA CONTRA HEPATITIS A Y B,6,VACUNA CONTRA LA HEPATITIS B ADULTO 20 µg/mL INY 1 DOSIS,112,UNIDAD,328,SIN MARCA,100.0,1.8659999999999999,186.6
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,12,VACUNA PENTAVALENTE,3,"VACUNA DPT, HIB Y VHB (PENTAVALENTE) INY  1 DOSIS",112,UNIDAD,328,SIN MARCA,30.0,5.006667,150.2
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,14,PROGRAMA DONACION - FARMACIA,4,NEA - DONACION,20,0,0,DIRECCION DE REDES INTEGRADAS DE SALUD LIMA NORTE,,22-DEC-20,12,DICIEMBRE,C,296,PCS 3130,CON CONFORMIDAD,22-DEC-20,PCS. 3130,22-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,43,INMUNOLÓGICOS:  VACUNAS,26,VACUNA CONTRA EL VIRUS DE PAPILOMA HUMANO,2,"VACUNA RECOMB. TETRAVALENTE CONTRA VIRUS PAPILOMA HUMANO TIPO 6, 11, 16 Y 18 (VPH) INY 0.5 mL",112,UNIDAD,328,SIN MARCA,20.0,39.817,796.34
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,15,ALMACEN COVID19,4,NEA - DONACION,1,0,0,CENARES,,16-DEC-20,12,DICIEMBRE,C,284,PCS. 24788,CON CONFORMIDAD,16-DEC-20,PCS. 24788,16-DEC-20,0,B,58,PRODUCTOS FARMACÉUTICOS,2,"MEDICAMENTOS ANALGÉSICOS, ANTIPIRÉTICOS, ANTIINFLAMATORIOS Y ANTIGOTOSOS",46,PARACETAMOL.,11,PARACETAMOL 500 mg TAB,112,UNIDAD,328,SIN MARCA,15000.0,0.13,1950.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,15,ALMACEN COVID19,4,NEA - DONACION,2,0,0,CENARES,,16-DEC-20,12,DICIEMBRE,C,283,PCS. 24674,CON CONFORMIDAD,16-DEC-20,PCS 24674,16-DEC-20,0,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,41,MASCARILLAS  DESCARTABLES,76,MASCARILLA DESCARTABLE QUIRURGICA 3 PLIEGUES,112,UNIDAD,1565,TOPGENE X 50,20000.0,0.49700000000000005,9940.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,15,ALMACEN COVID19,4,NEA - DONACION,3,0,0,CENARES,,16-DEC-20,12,DICIEMBRE,C,287,PCS. 24125,CON CONFORMIDAD,16-DEC-20,PCS 24125,16-DEC-20,0,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,28,GUANTES PARA EXAMEN DESCARTABLES (NO QUIRÚRGICOS),11,GUANTE PARA EXAMEN DESCARTABLE TALLA M,112,UNIDAD,510,SANEX,15000.0,0.32,4800.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,15,ALMACEN COVID19,4,NEA - DONACION,4,0,0,CENTRO NACIONAL DE ABASTECIMIENTOS DE RECURSOS ESTRATEGICOS DE SALUD,,16-DEC-20,12,DICIEMBRE,C,288,PCS 24126,CON CONFORMIDAD,16-DEC-20,PCS 24126,16-DEC-20,0,B,51,"LABORATORIO Y GABINETE: IMPLEMENTOS, MATERIALES, REPUESTOS Y ACCESORIOS",20,LABORATORIO Y GABINETE: MATERIALES,28,OTROS MATERIALES DE USO EN LABORATORIO,1244,LENTES PROTECTORES DE POLICARBONATO,112,UNIDAD,328,SIN MARCA,2000.0,4.24,8480.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,15,ALMACEN COVID19,4,NEA - DONACION,5,0,0,CENTRO NACIONAL DE ABASTECIMIENTOS DE RECURSOS ESTRATEGICOS DE SALUD,,16-DEC-20,12,DICIEMBRE,C,289,PCS 24267,CON CONFORMIDAD,16-DEC-20,PCS 24267,16-DEC-20,0,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",55,"VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN",1,ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE,1280,CHAQUETA Y PANTALÓN DESCARTABLE TALLA L,112,UNIDAD,1566,AURA X 1,1200.0,9.8,11760.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,15,ALMACEN COVID19,4,NEA - DONACION,5,0,0,CENTRO NACIONAL DE ABASTECIMIENTOS DE RECURSOS ESTRATEGICOS DE SALUD,,16-DEC-20,12,DICIEMBRE,C,289,PCS 24267,CON CONFORMIDAD,16-DEC-20,PCS 24267,16-DEC-20,0,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",55,"VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN",1,ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE,1281,CHAQUETA Y PANTALÓN DESCARTABLE TALLA M,112,UNIDAD,1507,TEXGROUP,1200.0,9.5,11400.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,15,ALMACEN COVID19,4,NEA - DONACION,5,0,0,CENTRO NACIONAL DE ABASTECIMIENTOS DE RECURSOS ESTRATEGICOS DE SALUD,,16-DEC-20,12,DICIEMBRE,C,289,PCS 24267,CON CONFORMIDAD,16-DEC-20,PCS 24267,16-DEC-20,0,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",55,"VESTUARIO, COBERTORES, MATERIAL DESCARTABLE PARA INTERNAMIENTO Y HOSPITALIZACIÓN",1,ROPA QUIRÚRGICA PARA PERSONAL MÉDICO Y PACIENTE,975,GORRO DE CIRUGÍA TIPO GUSANO PARA ENFERMERA,112,UNIDAD,1455,R&G,2400.0,0.2,480.0
2020,LIMA,E,GOBIERNO NACIONAL,11,SALUD,11,M. DE SALUD,522,36,HOSPITAL CARLOS LANFRANCO LA HOZ,1,15,ALMACEN COVID19,4,NEA - DONACION,5,0,0,CENTRO NACIONAL DE ABASTECIMIENTOS DE RECURSOS ESTRATEGICOS DE SALUD,,16-DEC-20,12,DICIEMBRE,C,289,PCS 24267,CON CONFORMIDAD,16-DEC-20,PCS 24267,16-DEC-20,0,B,49,"ACCES., REPUEST. DE EQ. MÉDICOS Y QUIRÚRG. Y SUMINIST. MÉDIC.(INC. MATER. MED. INSTR. Y ROPA DESC.)",57,MATERIAL MÉDICO,28,GUANTES PARA EXAMEN DESCARTABLES (NO QUIRÚRGICOS),11,GUANTE PARA EXAMEN DESCARTABLE TALLA M,112,UNIDAD,1543,SUPERGUARD,6600.0,0.32,2112.0
